MOS,y_test_pred,y_test_pred_logistic
3.435,3.018505811691284,3.0976633451591624
3.282,3.6646676063537598,3.6151202563488596
3.429,2.484727382659912,2.645121624457147
2.5380000000000003,2.522174119949341,2.6776364001574393
2.273,2.509338855743408,2.6665048654197108
3.145,3.2566123008728027,3.2921188441098366
3.14,2.856178045272827,2.9625032468852623
2.869,3.186709403991699,3.2354947761788253
2.372,2.022946834564209,2.234343388223806
2.841,3.224510669708252,3.2661628345800864
3.281,3.44846248626709,3.4455705428152896
2.589,3.4918017387390137,3.479842613039864
3.425,3.5253334045410156,3.5062604624032474
3.092,3.3662333488464355,3.3801482652791037
3.172,3.1131396293640137,3.175485235167457
3.4160000000000004,2.8233835697174072,2.9349387805748393
3.458,3.7601680755615234,3.6888892025494897
2.99,2.830542802810669,2.9409637309881873
1.838,1.4768481254577637,1.7243384447172048
3.325,3.5108609199523926,3.4948688691411007
3.596,3.582341194152832,3.5509774781082797
3.559,3.3797364234924316,3.390927213204236
2.427,2.2663931846618652,2.453183421109884
2.83,2.0087950229644775,2.221463137684509
3.107,3.0983848571777344,3.1633985193899434
2.9210000000000003,2.9285812377929688,3.023051046888213
2.968,2.967341184616089,3.0552905773726025
3.1,3.2863550186157227,3.316095668179173
3.254,2.952775478363037,3.0431893691337564
2.121,2.0759873390197754,2.2824619210584842
3.282,3.307918071746826,3.3334354176411125
2.864,2.980877161026001,3.066521011678219
2.291,2.0877785682678223,2.293125543347628
3.097,3.6887054443359375,3.6337525142475897
2.862,2.7839720249176025,2.9016966805785387
3.011,2.7339155673980713,2.8592930030487196
3.393,3.700593948364258,3.6429515311814384
2.9810000000000003,3.9754745960235596,3.852718411721071
3.073,3.016232967376709,3.0957855020246825
4.331,4.662213325500488,4.352986815956115
3.576,3.8905961513519287,3.788541341446944
2.352,3.5755131244659424,3.5456345338244546
2.9730000000000003,3.5879178047180176,3.5553385386045875
2.479,2.1733531951904297,2.370154007561041
3.42,3.302194595336914,3.3288364595373423
3.656,3.8719820976257324,3.7743964187835672
1.71,1.6062030792236328,1.8475819045409025
3.27,3.5026214122772217,3.4883762454280713
3.418,4.191984176635742,4.014050699096174
3.917,3.4121968746185303,3.416781472114394
2.729,2.341489791870117,2.5196581957795843
2.436,3.034409523010254,3.110791579960164
2.674,2.6315271854400635,2.771916368479083
2.798,2.894960880279541,2.9949884491826424
3.659,3.8523426055908203,3.7594445678249713
4.085,4.21177339553833,4.028628400174966
3.559,3.123964309692383,3.184341557935454
1.879,1.8421335220336914,2.068445924611069
3.93,3.9192190170288086,3.8102422844656303
2.324,2.3525235652923584,2.529384627750801
3.249,3.6632964611053467,3.6140561427949933
3.275,3.363557815551758,3.3780108241960534
3.256,3.285578966140747,3.315470937088776
3.5980000000000003,4.027881622314453,3.8920807901405396
3.173,2.9827218055725098,3.0680503253746565
3.695,4.042872428894043,3.9033034935836213
3.153,3.126795530319214,3.1866564200786343
3.249,3.304354667663574,3.3305724316547867
3.063,3.6291279792785645,3.5874930888836616
3.472,3.0464906692504883,3.1207508639733987
3.059,3.141450881958008,3.198628794368574
2.908,3.187079429626465,3.235795520964416
1.539,1.5018632411956787,1.7482916733820275
3.346,3.309189558029175,3.334456743195574
3.265,3.199486255645752,3.24587315351107
3.5810000000000004,3.949538469314575,3.8331639530143775
2.688,2.7191789150238037,2.8467701872841644
3.61,3.8024563789367676,3.721337206943872
3.623,3.666323184967041,3.616404923584014
3.011,2.9490842819213867,3.0401200096791854
3.407,3.688601493835449,3.6336720333030144
3.1060000000000003,3.097433567047119,3.16261865563672
3.149,3.5501270294189453,3.5257389707213633
2.715,3.154012441635132,3.208877186368227
3.533,3.8297324180603027,3.7421958012185996
4.234,3.9602837562561035,3.8412712927417942
2.908,3.0953361988067627,3.160898988139593
2.371,2.613356351852417,2.75631911968685
3.044,2.8455920219421387,2.9536150170256406
2.882,2.8232791423797607,2.9348508674579534
3.825,4.2612786293029785,4.064974045946883
3.591,3.1987733840942383,3.245294440368639
3.244,3.0831987857818604,3.150940463286929
3.755,4.330445766448975,4.115463628455473
2.588,3.1161375045776367,3.1779389061895245
3.575,4.250787734985352,4.057286430647309
4.522,3.979282855987549,3.855585499709264
3.224,3.2788240909576416,3.310031203176436
3.4960000000000004,4.045012474060059,3.9049042849055695
2.834,3.5818843841552734,3.550620135923168
4.01,3.558424472808838,3.532247216390033
3.252,3.328603744506836,3.3500356495370625
4.327,4.196068286895752,4.017061545113393
3.567,3.245059013366699,3.2827866363423936
4.281000000000001,4.344542980194092,4.1257126040068215
3.762,4.4167046546936035,4.177956712820674
4.364,3.4724392890930176,3.464548834478478
3.812,4.395084381103516,4.162342278793972
4.082,4.199434757232666,4.019542443427213
3.5410000000000004,3.926161766052246,3.815496988339305
4.106,4.365241050720215,4.140735166962827
4.163,3.9906153678894043,3.864111039932027
3.285,3.6926891803741455,3.6368362065881
4.382,2.876756191253662,2.979755044470835
4.378,3.987391233444214,3.8616864507919217
3.756,4.11563777923584,3.9575473171106523
2.471,2.25203275680542,2.4404167181277217
4.272,3.858081102371216,3.763816318095678
3.494,3.7277517318725586,3.663925815863877
4.4830000000000005,3.2546820640563965,3.2905604146706082
4.297,4.6737470626831055,4.361107412022534
4.145,4.254081726074219,4.059701074722398
