MOS,y_test_pred,y_test_pred_logistic
3.435,1.0834697858251707,3.282029267235393
3.282,1.093391033134075,3.4410210132923797
3.429,1.069282252379138,3.06602064400147
2.5380000000000003,1.0210641514171253,2.4404603050826585
2.273,1.0284052762118252,2.524622071160959
3.145,1.070383370524705,3.0822873515075315
3.14,1.0530598091356682,2.836449995250196
2.8690000000000007,1.0595947130761965,2.926634276825446
2.372,1.0060540690566555,2.2805522456388676
2.841,1.0772292782561947,3.185319792506151
3.281,1.092182082359237,3.4213142272986765
2.589,1.073557487641922,3.129654248341787
3.425,1.1067296615754716,3.664199275948711
3.092,1.1211985482109919,3.9170323411751884
3.172,1.1033283965756195,3.6063241024194546
3.4160000000000004,1.077809497563526,3.194200724340195
3.458,1.1061680918992167,3.6546001699066055
2.99,1.0909174427841648,3.40079671506987
1.838,0.9604426008282285,1.888380142377219
3.325,1.0956620206736556,3.478281806454122
3.596,1.0981902305525963,3.5201281946970093
3.559,1.0967927412553267,3.4969501574421873
2.427,0.988849957784017,2.1167159674615856
2.83,1.014495059697315,2.368484496932313
3.107,1.0761975856742474,3.1695853341767077
2.9210000000000003,1.0717376651185933,3.1024111309156948
2.968,1.0573060873782996,2.8946949135912465
3.1,1.0623916375516642,2.9661841169107617
3.254,1.0819579519406715,3.2583610284008078
2.121,0.9674828943580088,1.9403506890681483
3.282,1.0657316458345663,3.014152919921779
2.864,1.0613248516814877,2.951032409571519
2.291,0.9877505446925308,2.1069267754681755
3.097,1.0813187878541273,3.2484003724338746
2.862,1.0326631093266034,2.575254744149805
3.011,1.0585579053320067,2.9121176082576277
3.393,1.1154829275728475,3.815941878379996
2.9810000000000003,1.0981117595325818,3.5188236530234964
3.073,1.0796853653108232,3.223069496444971
4.331000000000001,1.1371139372238006,4.205556520558489
3.576,1.1029245010530107,3.5994940015618706
2.352,1.093026922206686,3.4350762483700343
2.9730000000000003,1.1145080219615588,3.7988513157096153
2.479,1.0094680352644487,2.3155055574526004
3.42,1.1026714209354285,3.5952189402663977
3.656,1.087605938766942,3.347548001187427
