MOS,y_test_pred,y_test_pred_logistic
25.08,25.291284561157227,23.452071568398704
43.78,40.36766815185547,37.37138488876713
63.4,53.92521286010742,50.67042851054795
60.7,55.05703353881836,51.75114837288504
38.99,38.0396614074707,35.10440508837411
0.21,1.148284912109375,7.317405685530191
64.68,86.6858139038086,75.6851904861203
22.64,37.667388916015625,34.744473855175926
16.69,35.32658386230469,32.501496982963175
33.8,26.41670036315918,24.410495708369993
69.62,58.22730255126953,54.7241777136829
25.39,29.244760513305664,26.88758891850928
34.66,40.9604606628418,37.95236648425494
64.3,48.16182327270508,45.05680093797015
13.96,9.425871849060059,11.862742678141277
22.47,27.099294662475586,24.99957996735231
12.85,24.4018611907959,22.706236884891204
30.86,31.80750846862793,29.209940215531716
49.85,50.410064697265625,47.264025086991516
47.8,42.90518569946289,39.865873303786174
67.38,69.57330322265625,64.46545588515431
27.86,48.69785690307617,45.584461274511
32.72,27.7125301361084,25.533675223808466
61.85,54.58578109741211,51.30228006147831
69.0,70.192626953125,64.94838506067232
82.52,83.83438873291016,74.12311424403089
4.5,-3.7078139781951904,5.103469476087912
76.43,80.68268585205078,72.25519958965674
68.62,76.23217010498047,69.35963315858
33.32,46.871253967285156,43.78387618113582
27.84,36.716861724853516,33.829253805609184
23.3,21.446603775024414,20.30506638634865
36.1,43.066410064697266,40.02490729737492
69.78,83.61524200439453,73.99807439755887
73.71,85.45629119873047,75.02631823391816
68.07,76.54560089111328,69.5734907945463
71.76,65.14375305175781,60.8547109566335
61.12,67.32418060302734,62.665767181843435
55.78,65.53687286376953,61.1859048816402
-0.85,-7.5673675537109375,3.5621863792412034
23.58,12.55105209350586,13.84629045585925
28.29,19.144685745239258,18.520415467047915
22.59,46.22067642211914,43.14126103643822
23.61,27.498449325561523,25.34670570933781
31.73,25.832958221435547,23.911350853746093
45.07,53.09190368652344,49.86920378625921
33.02,58.27877426147461,54.77171081949915
