MOS,y_test_pred,y_test_pred_logistic
50.8675,64.30526733398438,62.46248061312502
46.8902,49.30766677856445,48.42042046906404
31.2785,12.506559371948242,22.301694801897217
87.2287,90.9657974243164,78.53906382272285
69.9652,70.32221221923828,67.29836201513818
76.8312,83.58649444580078,75.45064427733165
66.4892,92.94084167480469,79.21504899960644
77.4551,78.75215911865234,72.8875660650472
39.123,70.71646881103516,67.59162210695705
74.1071,76.89765167236328,71.78158594179203
57.3204,68.19933319091797,65.66767371704657
81.0943,83.90074920654297,75.60175044219359
75.7143,94.09130096435547,79.58244219839503
86.1709,103.40825653076172,81.93838012058643
37.8824,42.97146987915039,42.3944379126929
73.4245,80.34849548339844,73.7843734007503
65.3693,102.41780853271484,81.73433694693348
72.0794,57.01195526123047,55.85271220045738
82.8776,71.58533477783203,68.22708926296413
64.1244,75.80839538574219,71.09949584816616
78.5928,77.90196990966797,72.38915189827526
77.2019,82.59418487548828,74.96134281797823
58.6099,63.22840881347656,61.53131541502031
27.2126,32.48334884643555,33.496482911734304
64.193,64.42151641845703,62.56190739716864
63.7011,65.10929870605469,63.145655131285665
44.152,58.27357482910156,57.04018223636861
58.7207,52.47169494628906,51.49102966933236
70.6193,73.49885559082031,69.57337516732574
56.4128,61.636417388916016,60.12294251412743
39.3422,77.63323211669922,72.22857793006087
47.1299,36.94446563720703,37.06228665750112
26.0497,35.086517333984375,35.53318935261945
70.0112,70.28031158447266,67.26701608414737
71.3464,71.9771957397461,68.50877685778906
76.7188,85.99213409423828,76.56125202350465
73.7705,80.93917083740234,74.10344246023445
59.2645,89.59479522705078,78.0345370355264
73.5285,79.16747283935547,73.12576661180275
58.382,73.36392974853516,69.48086584763193
59.2601,74.6666259765625,70.35859319391213
52.7733,52.00720977783203,51.040363772285296
37.062,59.71656036376953,58.37914828064887
42.6774,47.57991027832031,46.751923023092964
87.7442,84.05040740966797,75.6730669935759
71.6954,91.08418273925781,78.58124733903229
69.2067,89.52693176269531,78.00878602071717
67.3736,66.16619873046875,64.02722409623517
89.7447,95.29541778564453,79.94716347508106
75.619,74.1099853515625,69.98776036329761
85.2941,81.84105682373047,74.57749561452282
82.8227,87.86994934082031,77.35659929009482
36.2614,42.89274597167969,42.32169277599884
78.8095,67.3762435913086,65.01257764981708
72.3743,76.79757690429688,71.71992544759946
80.995,88.32820892333984,77.54152824860284
45.2158,42.444679260253906,41.90898578022612
81.0055,74.3696060180664,70.16150349523613
90.2448,93.32520294189453,79.3398963436602
71.1987,79.67110443115234,73.41000438373571
67.1576,66.19879150390625,64.05410455833776
82.8444,92.04405975341797,78.91536232565949
69.7869,83.6139907836914,75.46393907677496
72.1818,70.0950927734375,67.12804315103944
59.5503,79.4621810913086,73.2927056990253
51.9461,51.000732421875,50.06310477533683
78.114,92.54352569580078,79.08373653783259
62.3061,67.00621032714844,64.71403378607934
49.6404,61.57170867919922,60.064941758356106
53.4568,67.34848022460938,64.9902641687152
83.5027,94.28475189208984,79.64238245880469
67.9827,93.15611267089844,79.28523559537737
71.3248,63.160736083984375,61.472201312695255
38.6012,30.32914924621582,31.909758024506232
71.1256,85.84339141845703,76.49561667371924
81.9686,89.0162582397461,77.81261232479434
66.3431,68.73085021972656,66.08401592186172
63.203,76.29541778564453,71.4074509439501
49.1242,63.44563293457031,61.720597698915356
72.25,82.0888900756836,74.7050086427794
91.7312,88.59014129638672,77.64565124509866
62.3543,71.3086929321289,68.02638366652342
88.8258,78.93660736083984,72.99378103623403
89.1236,85.08795928955078,76.15616314987369
51.3923,29.566221237182617,31.36993256668857
80.5959,85.19571685791016,76.20521168539693
53.278,48.868507385253906,47.99528581538427
72.125,66.06207275390625,63.94122354174886
62.4847,65.56514739990234,63.52821858912547
78.8212,60.830345153808594,59.39646027191998
78.9434,82.94119262695312,75.13456289668969
75.6131,84.01126861572266,75.65445627808002
62.0506,67.33659362792969,64.98070659935833
11.3333,33.57046890258789,34.331534071321
68.6814,72.9072036743164,69.16498607119767
48.3714,60.43934631347656,59.041051441877556
47.7432,65.94319152832031,63.84280601683223
18.6333,28.206466674804688,30.43693838971531
15.3576,18.943052291870117,25.0730105595888
26.2575,34.15215301513672,34.787550701437475
76.4971,83.86687469482422,75.58555058258526
71.1184,65.57903289794922,63.539816602880606
56.0826,66.03290557861328,63.91709975922556
75.4464,76.90916442871094,71.7886664211358
67.8351,67.08383178710938,64.7768640130733
66.1105,54.313621520996094,53.2727089420208
81.3545,73.19522857666016,69.36468049296326
83.5217,80.04447937011719,73.61747688337033
55.0282,70.72846221923828,67.60049533834598
74.3393,65.13750457763672,63.16942779429164
76.8795,74.75341033935547,70.41584057921092
69.1073,61.58311462402344,60.075169437676195
63.4225,56.87852096557617,55.72631417000659
33.0114,26.61057472229004,29.389838440324908
64.399,68.43109893798828,65.8498698752711
61.749,42.34954833984375,41.82165977261727
38.2139,34.163387298583984,34.79642022142539
