MOS,y_test_pred,y_test_pred_logistic
3.435,3.0733842946062184,2.9639346390713617
3.282,3.6440969139638573,3.489143977339488
3.429,3.3008586228495895,3.1744457566335185
2.5380000000000003,2.814138393209438,2.7318081922976853
2.273,2.459829311178188,2.4423084812973967
3.145,3.2462019486860796,3.123652944771252
3.14,2.831397779060133,2.746836531229182
2.8690000000000007,2.992395266137942,2.8901347483785353
2.372,2.2337853788125397,2.2803383543389093
2.841,3.3039103806620895,3.1772818825359046
3.281,3.7058278093434343,3.5439217393406794
2.589,3.30409286961411,3.177451474239065
3.425,4.099587180397727,3.869315427431381
3.092,3.8056464917732007,3.6306509105980935
3.172,3.6636790265940657,3.506606013877919
3.4160000000000004,3.4718520039259784,3.332759713047897
3.458,3.8496041346077967,3.668027063450747
2.99,3.453824129971591,3.316164869098613
1.838,1.5435193379720054,1.9084486516537584
3.325,3.9130202784682764,3.7209751202509707
3.596,3.931939327355587,3.7365367440589288
3.559,3.8399251302083335,3.659843137866098
2.427,1.8792678370620264,2.066525901045516
2.83,2.2034394235321972,2.260092591730759
3.107,3.2056218927556817,3.085980132185563
2.9210000000000003,3.5451835863517993,3.399877410678399
2.968,3.292785952789615,3.1669431434678366
3.1,3.1878668274542297,3.0695185073953604
3.254,3.7218378240411933,3.5579937557839285
2.121,2.2537175958806817,2.2938329875483996
3.282,3.1431300616023514,3.028125788419736
2.864,2.940466678503788,2.8433568323111826
2.291,2.086544152462121,2.185503816630538
3.097,3.384799533420139,3.2523701255671846
2.862,2.8287293405243847,2.744508323109191
3.011,2.8661452784682764,2.777305881561534
3.393,4.26040803543245,3.987282542423154
2.9810000000000003,3.6464532409051453,3.4912492114658713
3.073,3.308653089735243,3.181689282562127
4.331000000000001,3.8720684629498106,3.686918461999645
3.576,3.901467679726957,3.71141863727535
2.352,3.529978125986427,3.386017229922233
2.9730000000000003,3.629428131411774,3.476014291904115
2.479,2.3047596324573867,2.3290953944347486
3.42,3.6727362738715277,3.5146564514176717
3.656,3.192269065163352,3.0735985301005524
1.71,1.4154684664023043,1.8585794249446659
3.27,3.5725661769057764,3.424752013849769
3.418,3.964975068063447,3.7634404374567985
3.9169999999999994,4.466757726187658,4.1240686446884425
2.729,2.8895556517321657,2.7979871288248206
2.436,2.7311002172604955,2.6605681412617166
2.674,2.2887527003432764,2.3179282441250058
2.798,3.2682418052596276,3.1441318511422818
3.659,3.9938483960700757,3.786666187894162
4.085000000000001,4.4027444858743685,4.083429699636105
3.559,3.9739271992384784,3.7706706730072437
1.879,2.195938649803701,2.25514419173107
3.9299999999999997,4.680794455788352,4.2481813166673295
2.324,2.551977600714173,2.5137304144826675
3.249,4.064557008068971,3.8423642528317177
3.275,3.3766268335207545,3.2447952739757575
3.256,3.2967953152126737,3.1706694334882495
3.5980000000000008,3.997995395853062,3.7899795149410127
3.173,3.365832087969539,3.2347849365473413
3.6950000000000003,3.675164425011837,3.5168117999306427
3.153,3.2868658508917297,3.1614409106739925
3.249,4.024661593967014,3.8111475038416875
3.063,3.631814667672822,3.478153209731129
3.472,3.5812763252643625,3.43263998344543
3.059,3.7099066840277777,3.5475123827828186
2.908,3.9961236510613953,3.7884847545855296
1.539,2.1089079885771778,2.1993548638135443
3.346,3.6365485913825757,3.482392776843302
3.265,2.7621563227489743,2.6869978126861334
3.581,4.167338978160512,3.920187510732221
2.688,3.1356583412247474,3.0212269925628226
3.61,3.534133448745265,3.389808123113384
3.623,3.7121776234019888,3.5495098732979913
3.011,2.9825969657512625,2.88127273749883
3.407,3.989949852529198,3.7835461721828403
3.1060000000000003,3.1093857890427716,2.9970082277134336
3.149,3.4506452155835703,3.31323535292982
2.715,3.134781037918245,3.020417266987558
3.533,3.9773396193379105,3.773419875109223
4.234,4.825463497277462,4.321999109292716
2.908,2.87286376953125,2.783228882883952
2.3710000000000004,2.3399057099313447,2.3539607251016643
3.044,3.762515906131629,3.593477533984035
2.882,3.4170430501302085,3.282215288948389
3.825,3.9447271173650567,3.7469919685431368
3.591,3.794024843158144,3.6206818663859752
3.244,3.337063876065341,3.208083151919751
3.755,4.171299481632733,3.92310912760708
2.588,3.4533916434856375,3.3157663688626777
3.575,4.038538152521307,3.8220676180547097
4.522,4.277112864484691,3.9989755993298544
3.224,3.852146033084754,3.670171934150196
3.4960000000000004,4.302231297348484,4.016354777376984
2.834,3.421334623086332,3.2861822126614912
4.01,4.480758204604641,4.13274030897642
3.252,3.3645333954782197,3.233580242005657
4.327,4.485752606632733,4.135814938890469
3.567,4.363037725891729,4.057407002916998
4.281000000000001,4.270802815755209,3.9945713403122336
3.762,4.185004032019413,3.933173723267147
4.364,4.566107239386048,4.183923387936572
3.812,4.329536515052872,4.034968427327911
4.082,4.499786993469854,4.144401749401949
3.5410000000000004,4.363893759371054,4.057974581231649
4.106,5.26530287000868,4.500692464524885
4.163,4.702117919921875,4.259563658317253
3.285,3.8345999669547033,3.655329328414632
4.382,3.7498794709793244,3.58249736011852
4.378,4.223589348070549,3.961131855993882
3.756,4.236288359670928,3.9702099466877514
2.471,2.4519892220545296,2.436370683094819
4.272,4.579641631155303,4.191775168033679
3.494,3.9903789481731375,3.7838898248286816
4.4830000000000005,4.258941650390625,3.9862509670921877
4.297,5.101191973445391,4.441567407466767
4.145,5.210941815617109,4.4820347235176845
2.803,3.1352061262034407,3.0208096029822102
4.41,3.835818204012784,3.6563626493209105
4.16,4.529434358230745,4.162284469556077
3.8839999999999995,4.634561249704072,4.2228965333961845
3.978,3.9750131934580177,3.771546011593621
3.136,3.4681925147470802,3.3293937683060784
3.011,2.8677445228653724,2.7787148615417534
4.105,4.1487263380879105,3.906379372986245
2.965,3.135823875966698,3.0213797836921863
4.346,4.963566943852588,4.385220339484382
3.839,4.389885488182607,4.075070421547068
4.292,4.25787230212279,3.985498178470364
4.442,3.727776729699337,3.5631988202500735
3.8049999999999997,4.028453480113637,3.8141380452936793
3.816,3.6524251302083335,3.496579852340682
3.918,4.2228069883404356,3.960570566422901
3.7,4.369125828598484,4.061437342984876
3.6669999999999994,3.5602191963581125,3.4135499778491454
4.047,4.077609283755524,3.8524570237128195
4.243,4.736158274640941,4.2773715557007375
3.812,3.5514107135811237,3.405544080543975
4.331000000000001,4.612393157650726,4.210477005960713
3.209,3.221254907473169,3.1004863278071655
3.968,4.335539538450915,4.039021541718618
3.5410000000000004,3.8878343370225696,3.700089079899929
4.441,4.334343495995107,4.038215125191378
3.035,3.327083703243371,3.1988135059074976
3.245,3.5542060004340277,3.4080859315725065
4.398999999999999,4.386457038648201,4.072830648904027
2.517,3.375822741575915,3.2440498110579994
4.373,4.480527627347696,4.13259812311371
1.242,2.3991619071575125,2.39694635453621
4.180999999999999,5.149575281624842,4.459879495447003
4.046,3.873553343493529,3.6881620295825006
4.336,4.804753775548454,4.311917016077765
4.229,4.5164915142637305,4.154520439810286
4.194000000000001,3.887264675564236,3.699614471053455
3.718,4.220713297526041,3.9590673427174745
4.36,4.025789511324179,3.8120375681269505
4.162,4.873151374585701,4.344611451934732
3.8190000000000004,4.195961383858112,3.9411702364150565
3.326,3.646907921993371,3.4916553164643065
4.05,4.112464981849747,3.879113300226515
3.78,3.894790187026515,3.7058764837949134
4.3,4.308500039457071,4.020653829485962
4.031000000000001,3.809945462930082,3.634329481413508
3.188,3.97270218049637,3.76968281632808
4.228,3.3047206377742264,3.178034872744266
4.288,4.201623165246212,3.9452844443014023
3.577,3.57995728772096,3.4314462403054566
3.083,2.583601672239978,2.538913969813323
3.566,3.7421039619831125,3.575721639768059
2.925,3.449777930673927,3.3124359456215724
4.57,4.619714910333807,4.214600258690975
4.472000000000001,4.49362028488005,4.140638328255244
3.662,3.6305353954584914,3.4770068032135533
3.669,3.530844948508523,3.3868082259277132
4.414,4.549732863300978,4.174327363357834
3.4930000000000003,3.1825641670612375,3.0646054060541217
3.429,3.635888301964962,3.4818016957754145
3.718,3.7426896528764204,3.5762325288452512
1.9890000000000003,2.235481108077849,2.2814803539178357
4.273,3.8556373673256,3.673114947180721
4.367000000000001,3.8569144817313763,3.6741906186657727
4.185,4.540569266887626,4.168910884353329
2.5279999999999996,2.589241875542535,2.543440404139648
4.442,4.27644209428267,3.9985081490123493
3.076,3.143985324435764,3.0289157628521277
4.474,4.431224784465751,4.101711023008181
2.442,2.3282846778330177,2.3456866387147097
3.948,4.20369127061632,3.946784249352543
3.838,2.776146166252367,2.698988724859088
4.365,4.357198079427084,4.053527430990263
2.8110000000000004,3.827049486564867,3.6489157640929366
3.926,3.357443453085543,3.2270021591895786
4.082,3.89408828272964,3.7052931420099364
4.443,3.76690550524779,3.5972825423738652
4.513,4.754032019412879,4.286544619456575
4.646,4.4458497943300195,4.11097383622692
4.529,4.150153574317393,3.9074427221513877
2.834,3.2578736892854323,3.1344970662546805
4.309,4.538912994693024,4.1679283392525335
4.238000000000001,3.7087454747672033,3.5464905478567745
3.979,4.095888696535669,3.866490499737438
4.402,4.782271568221275,4.3007904473359595
4.507999999999999,4.5809452557804615,4.192527633127147
4.388,4.217962091619318,3.957089507530678
4.307,4.662456473918876,4.2382518305426
4.317,4.118645870324337,3.8837947115693976
4.323,4.307139387034407,4.019722005691244
3.95,4.079407354797979,3.853842693589078
4.343,3.634665441031408,3.4807067901044286
2.8760000000000003,3.973376341540404,3.7702265210768866
3.919,3.847160570549242,3.665963440661676
4.443,4.670988757200915,4.242888046574432
3.906,4.137989390980113,3.898355921584278
4.324,4.132423786201862,3.894180270774083
4.27,4.454751679391572,4.116570357947575
3.864,4.123904758029514,3.8877669104118073
